alaskaair,AmericanAir,delta,flyfrontier,hawaiianair,jetblue,southwest,spiritairlines,united,virginamerica
0.99245525,0.550358677,0.984143153,,,0.97343147,0.862822111,,0.999941953,
0.99245525,0.904298021,0.984143153,,,0.999999175,0.953082915,,0.98481656,
0.99245525,0.957124791,0.984143153,,,0.97343147,0.953082915,,0.98481656,
0.99245525,0.889083156,0.99885688,,,0.99960746,0.953004152,,0.988227656,
0.99245525,0.939180087,0.829777332,,,0.993528083,0.99764442,,0.98481656,
0.99245525,0.98802835,0.725009858,,,0.999999175,0.976180897,,0.98481656,
0.99245525,0.916752543,0.984143153,,,0.745465032,0.953082915,,0.98356386,
0.99245525,0.983133906,0.389900614,,,0.959404284,0.900795063,,0.98481656,
0.99245525,0.976418758,0.984143153,,,0.653210167,0.953082915,,0.98481656,
0.99245525,0.9921907,0.984143153,,,0.980398057,0.953082915,,0.98481656,
0.99245525,0.854762088,0.984143153,,,0.980398057,0.997343988,,0.98481656,
0.99245525,0.905928905,0.849138486,,,0.980438182,0.953082915,,0.98481656,
0.99245525,0.708208699,0.984143153,,,0.97343147,0.932300728,,0.98481656,
0.99245525,0.998548,0.829777332,,,0.897210749,0.953082915,,0.98481656,
0.99245525,0.968410155,0.924963527,,,0.942056672,0.953082915,,0.992033408,
0.99245525,0.995898571,0.999931923,,,0.998364533,0.953082915,,0.98481656,
0.99245525,0.997215171,0.984143153,,,0.935205769,0.971518346,,0.98481656,
0.99245525,0.74474142,0.984143153,,,0.708590853,0.900181242,,0.98481656,
0.99245525,0.949813997,0.984143153,,,0.995977175,0.953082915,,0.98481656,
0.99245525,0.798848024,0.984143153,,,0.783442234,0.977546734,,0.803489776,
0.994703877,0.712420708,0.984143153,,,0.895121789,0.986739678,,0.999657854,
0.99245525,0.780900196,0.984143153,,,0.930594015,0.997248682,,0.459109031,
0.99245525,0.857286128,0.984143153,,,0.304326352,0.919532351,,0.891711144,
0.99245525,0.944615071,0.829777332,,,0.994054161,0.996401202,,0.98481656,
0.99245525,0.787879391,0.86084787,,,0.994054161,0.781161859,,0.913104176,
0.99245525,0.990388719,0.984143153,,,0.653210167,0.967439721,,0.98481656,
0.99245525,0.983847562,0.79882392,,,0.974022155,0.784214886,,0.98771251,
0.99245525,0.229464039,0.984143153,,,0.630429544,0.997571258,,0.98481656,
0.99245525,0.845312575,0.754766942,,,0.999499209,0.862822111,,0.98481656,
0.998273826,0.930983118,0.984143153,,,0.801677196,0.885939535,,0.98481656,
0.99245525,0.999990505,0.99854245,,,0.982841598,0.950830392,,0.98481656,
0.99245525,0.993205067,0.706708235,,,0.95817916,0.760630625,,0.733935033,
0.99245525,0.98390293,0.984143153,,,0.999714339,0.953082915,,0.98481656,
0.99245525,0.934436222,0.984143153,,,0.664713337,0.983471622,,0.98481656,
0.99245525,0.998765507,0.984143153,,,0.998603864,0.991287018,,0.846208761,
0.99245525,0.920773264,0.998677067,,,0.653210167,0.964079306,,0.999997539,
0.99245525,0.992376825,0.997971322,,,0.653210167,0.953082915,,0.965011143,
0.99245525,0.889711736,0.803074183,,,0.995475214,0.901084225,,0.913104176,
0.99245525,0.989245412,0.984143153,,,0.973696048,0.953082915,,0.994582615,
0.99245525,0.808355524,0.984143153,,,0.94906853,0.953082915,,0.988382188,
0.99245525,0.979386699,0.984143153,,,0.986314117,0.967482848,,0.888127949,
0.99245525,0.98281831,0.984143153,,,0.986314117,0.998850387,,0.750496117,
0.99245525,0.980663407,0.984143153,,,0.810777486,0.971418841,,0.987056582,
0.99245525,0.998325258,0.984143153,,,0.653210167,0.953082915,,0.98481656,
0.99245525,0.135169966,0.984143153,,,0.975876981,0.912486482,,0.953846942,
0.99245525,0.992777246,0.984143153,,,0.950812156,0.953082915,,0.961589249,
0.99245525,0.99685534,0.984143153,,,0.950812156,0.52534077,,0.999505466,
0.99245525,0.996124046,0.803074183,,,0.998777898,0.986412843,,0.98481656,
0.99245525,0.813899493,0.984143153,,,0.977980472,0.999844683,,0.99793187,
0.99245525,0.999870151,0.984143153,,,0.998596694,0.99778861,,0.981915677,
0.99245525,0.99685534,0.984143153,,,0.987653508,0.968732218,,0.98481656,
0.998669182,0.98627451,0.984143153,,,1,0.953082915,,0.99502474,
0.99245525,0.988432718,0.984143153,,,1,0.78327592,,0.830065282,
0.99245525,0.937870444,0.984143153,,,1,0.973595976,,0.98481656,
0.99245525,0.994429033,0.984143153,,,0.988640316,0.718861241,,0.98481656,
0.99245525,0.966179091,0.984143153,,,0.988640316,0.805864618,,0.98481656,
0.99245525,0.966179091,0.936041178,,,1,0.953510325,,0.750496117,
0.99245525,0.919293031,0.79882392,,,1,0.983824822,,0.708208699,
0.99245525,0.999951946,0.984143153,,,1,0.997648459,,0.98481656,
0.99245525,0.969329104,0.803074183,,,1,0.971418841,,0.994156531,
0.99245525,0.997675794,0.984143153,,,1,0.953082915,,0.617124284,
0.99245525,0.822289982,0.984143153,,,1,0.98758295,,0.746533722,
0.99245525,0.884459949,0.984143153,,,0.988640316,0.999694843,,0.98481656,
0.99245525,0.937870444,0.984143153,,,1,0.948695528,,0.98481656,
0.99245525,0.968362703,0.999890749,,,0.988640316,0.997393326,,0.808371015,
0.99245525,0.939404185,0.984143153,,,0.988640316,0.984036215,,0.987677021,
0.99245525,0.992686696,0.712420708,,,1,0.953082915,,0.976760317,
0.99245525,0.998701194,0.984143153,,,0.988640316,0.953082915,,0.98481656,
0.993686678,0.998297902,0.984143153,,,0.988640316,0.953082915,,0.931874719,
0.99245525,0.995779028,0.988784171,,,0.988640316,0.986412843,,0.849290865,
0.99245525,0.939210354,0.999773874,,,0.988640316,0.995036904,,0.955789273,
0.99245525,0.979368925,0.84627512,,,0.988640316,0.758565329,,0.990642356,
0.99245525,0.988285451,0.990230476,,,1,0.995036904,,0.9976501,
0.99245525,0.570181082,0.554660672,,,1,0.97153605,,0.98481656,
0.99245525,0.99883735,0.984143153,,,0.988640316,0.953082915,,0.995400328,
0.99245525,0.956329512,0.984143153,,,0.996737878,0.999892224,,0.964990878,
0.99245525,0.987369253,0.999335665,,,1,0.998851673,,0.986291015,
0.99245525,0.753255297,0.988619746,,,1,0.999477138,,0.986291015,
0.99245525,0.996627928,0.984143153,,,0.988640316,0.972357256,,0.986291015,
0.99245525,0.968362703,0.93391601,,,0.988640316,0.953082915,,0.986291015,
0.99245525,0.980731177,0.984143153,,,0.988640316,0.953082915,,0.986291015,
0.99245525,0.947133491,0.969844839,,,0.988640316,0.997648881,,0.986291015,
0.99245525,0.939404185,0.984143153,,,1,0.93070309,,0.986291015,
0.99245525,0.941548032,0.984143153,,,1,0.982812061,,0.879821404,
0.99245525,0.968362703,0.984143153,,,1,0.974191399,,0.986291015,
0.99245525,0.999487368,0.831787649,,,1,0.994150951,,0.986291015,
0.99245525,0.98882966,0.974608466,,,0.988640316,0.871007913,,0.986291015,
0.99245525,0.998200293,0.984143153,,,0.988640316,0.492453073,,0.986291015,
0.99245525,0.951884073,0.984143153,,,0.988640316,0.903059408,,0.986291015,
0.99245525,0.874264229,0.528486618,,,0.988640316,0.898449109,,0.986291015,
0.99245525,0.999669506,0.984143153,,,0.931253135,0.953082915,,0.986291015,
0.99245525,0.999562943,0.950263961,,,1,0.953082915,,0.986291015,
0.99245525,0.968362703,0.984143153,,,1,0.998623687,,0.986291015,
0.99245525,0.99284931,0.984143153,,,1,1,,0.986291015,
0.99245525,0.998260332,0.984143153,,,1,0.9965421,,0.986291015,
0.99245525,0.999770702,0.944948431,,,1,0.999982029,,0.986291015,
0.99245525,0.608778358,0.984143153,,,1,0.998480935,,0.986291015,
0.99245525,0.955517618,0.984143153,,,0.988640316,0.712420708,,0.986291015,
0.99245525,0.999272181,0.958205199,,,0.988640316,0.712420708,,0.986291015,
0.99245525,0.956318653,0.984143153,,,0.988640316,1,,0.986291015,
0.99245525,0.989194439,0.984143153,,,0.988640316,0.900181242,,0.986291015,
0.99245525,0.996669378,0.984143153,,,0.988640316,1,,0.199859935,
0.99245525,0.878230588,0.803074183,,,0.988640316,1,,0.986291015,
0.99245525,0.918651168,0.984143153,,,1,0.997233715,,0.99935185,
0.99245525,0.995306396,0.961848431,,,0.988640316,0.988136449,,0.986291015,
0.99245525,0.996318622,0.984143153,,,1,0.90161418,,0.986291015,
0.99245525,0.982049434,0.999989084,,,1,0.953082915,,0.510633396,
0.99245525,0.854645354,0.984143153,,,0.988640316,0.999609378,,0.986291015,
0.99245525,0.999766944,0.984143153,,,0.988640316,0.995249861,,0.986291015,
0.99245525,0.999931493,0.984143153,,,0.842411313,0.99740968,,0.961853201,
0.99245525,0.999983741,0.984143153,,,0.888882811,0.923552259,,0.986291015,
0.99245525,0.94682873,0.984143153,,,0.963960335,0.992516255,,0.986291015,
0.99245525,0.889123581,0.984143153,,,1,0.995614341,,0.986291015,
0.99245525,0.760719829,0.984143153,,,0.988640316,0.999634394,,0.98481656,
0.99245525,0.99791652,0.984143153,,,0.800343081,0.988987601,,0.983188538,
0.99245525,0.870026151,0.803074183,,,0.897112951,0.886005201,,0.986291015,
0.99245525,0.557265125,0.984143153,,,0.98247816,0.995614341,,0.984171374,
0.99245525,0.996597919,0.984143153,,,0.764814724,0.988987601,,0.986291015,
0.99245525,0.968362703,0.984143153,,,0.924771046,0.878183526,,0.986291015,
0.99245525,0.994810836,0.988096172,,,0.924710498,0.682308258,,0.986291015,
0.99245525,0.967449169,0.984143153,,,0.99986781,0.995388546,,0.902168085,
0.99245525,0.687646642,0.79160216,,,1,0.993076869,,0.931874719,
0.99245525,0.997685836,0.971996426,,,1,0.713877227,,0.986291015,
0.99245525,0.983632907,0.79160216,,,0.988640316,0.6891439,,0.986291015,
0.99245525,0.51707336,0.984143153,,,0.988640316,0.904816022,,0.986291015,
0.99245525,0.981076762,0.984143153,,,1,0.981529369,,0.999556336,
0.99245525,0.825322096,0.841737079,,,0.653210167,0.990118203,,0.986291015,
0.99245525,0.651913302,0.984143153,,,0.988640316,0.924661052,,0.986291015,
0.99245525,0.999693636,0.708483466,,,1,0.992516255,,0.986291015,
0.99245525,0.743639173,0.984143153,,,0.988640316,0.994975989,,0.986291015,
0.99245525,0.969957232,0.984143153,,,1,0.951189135,,0.963822508,
0.99245525,0.92087169,0.984143153,,,1,0.98252767,,0.986291015,
0.99245525,0.999617783,0.984143153,,,1,0.782943016,,0.625760092,
0.99245525,0.981271266,0.483870598,,,1,0.985270298,,0.98481656,
0.99245525,0.99928989,0.96528964,,,1,0.773622488,,0.625760092,
0.99245525,0.998185284,0.984143153,,,0.988640316,0.985753429,,0.98481656,
0.99245525,0.978111023,0.621603537,,,0.988640316,0.987092688,,0.986291015,
0.99245525,0.975414844,0.984143153,,,0.988640316,0.703032413,,0.986291015,
0.99245525,0.939541227,0.984143153,,,1,0.950176926,,0.999683522,
0.99245525,0.999917156,0.984143153,,,0.988640316,0.945983215,,0.986291015,
0.99245525,0.992703882,0.984143153,,,1,0.994489039,,0.964990878,
0.99245525,0.997390672,0.984143153,,,1,0.968286022,,0.98481656,
0.99245525,0.964260329,0.984143153,,,0.988640316,0.688931778,,0.986291015,
0.99245525,0.962656939,0.984143153,,,0.988640316,0.772740368,,0.986291015,
0.99245525,0.999591716,0.984143153,,,0.988640316,0.762511792,,0.986291015,
0.99245525,0.87142417,0.984143153,,,0.988640316,0.996319539,,0.764534006,
0.99245525,0.997684635,0.984143153,,,1,0.996319539,,0.986291015,
0.99245525,0.998081804,0.984143153,,,1,0.965910113,,0.986291015,
0.99245525,0.963225044,0.984143153,,,1,0.965910113,,0.950182607,
0.99245525,0.688496573,0.984143153,,,1,0.998503039,,0.986291015,
0.99245525,0.979991368,0.984143153,,,0.988640316,0.996193153,,0.997604345,
0.99245525,0.97338695,0.998394222,,,0.988640316,0.797736978,,0.96112862,
0.99245525,0.997758934,0.754766942,,,0.988640316,0.999115665,,0.986291015,
0.99245525,0.827242642,0.984143153,,,1,0.665274735,,0.986291015,
0.99245525,0.98552398,0.981799356,,,0.988640316,0.665274735,,0.985003229,
0.99245525,0.807919831,0.984143153,,,1,0.998789076,,0.986291015,
0.99245525,0.730765526,0.984143153,,,0.988640316,0.697923668,,0.994608363,
0.99245525,0.514523413,0.984143153,,,1,0.964177182,,0.983955902,
0.99245525,0.90819397,0.984143153,,,1,0.96343241,,0.983955902,
0.99245525,0.730765526,0.984143153,,,0.988640316,0.957602769,,0.983955902,
0.99245525,0.669594142,0.984143153,,,0.988640316,0.980338972,,0.983955902,
0.99245525,0.880889441,0.984143153,,,0.988640316,0.821001866,,0.983955902,
0.99245525,0.958367492,0.984143153,,,1,0.737764169,,0.983955902,
0.99245525,0.98552398,0.993683353,,,1,0.999942188,,0.983955902,
0.99245525,0.880889441,0.878756828,,,0.988640316,0.993684796,,0.983955902,
0.99245525,0.950279555,0.984143153,,,1,0.712420708,,0.983955902,
0.99245525,0.938024098,0.597163458,,,1,0.999643692,,0.983955902,
0.99245525,0.983889146,0.984143153,,,1,0.953082915,,0.983955902,
0.99245525,0.932525705,0.984143153,,,1,0.996681571,,0.983955902,
0.99245525,0.999170668,0.984143153,,,1,0.912486482,,0.983955902,
0.99245525,0.999778456,0.984143153,,,1,0.767803528,,0.983955902,
0.99245525,0.971636813,0.694363689,,,0.988640316,0.891808633,,0.983955902,
0.99245525,0.999512353,0.833455809,,,1,0.951189135,,0.983955902,
0.99245525,0.610546504,0.63149599,,,0.988640316,0.658273547,,0.983955902,
0.99245525,0.989531284,0.984143153,,,0.988640316,0.904110925,,0.983955902,
0.982832152,0.54182702,0.984143153,,,0.988640316,0.997925627,,0.983955902,
0.99245525,0.996643285,0.984143153,,,1,0.898828941,,0.983955902,
0.99245525,0.999688341,0.948922352,,,0.988640316,0.990036664,,0.983955902,
0.99245525,0.996336697,0.943134496,,,0.988640316,0.789936053,,0.983955902,
0.99245525,0.948890354,0.984143153,,,1,0.953082915,,0.983955902,
0.99245525,0.995339866,0.68510654,,,0.988640316,0.933695958,,0.983955902,
0.99245525,0.792345189,0.978741901,,,1,0.400757464,,0.989495692,
0.99245525,0.988570362,0.984143153,,,1,0.998963284,,0.986291015,
0.99245525,0.913202513,0.984143153,,,0.988640316,0.999353835,,0.983955902,
0.99245525,0.97388059,0.988096172,,,0.988640316,0.953082915,,0.983955902,
0.99245525,0.906940688,0.984143153,,,0.988640316,0.987568595,,0.78327592,
0.99245525,0.99587062,0.984143153,,,0.988640316,0.997239998,,0.983955902,
0.99245525,0.824257047,0.458808569,,,0.988640316,0.999967438,,0.983955902,
0.99245525,0.995657054,0.984143153,,,1,0.812003301,,0.983955902,
0.99245525,0.999929895,0.984143153,,,0.988640316,0.982949697,,0.530678913,
0.99245525,0.920198712,0.984143153,,,1,0.982949697,,0.983955902,
0.99245525,0.795491399,0.984143153,,,1,0.988630766,,0.983955902,
0.99245525,0.856343925,0.984143153,,,0.988640316,0.986821338,,0.983955902,
0.99245525,0.514523413,0.890927475,,,1,0.616211824,,0.784455084,
0.99245525,0.981919583,0.984143153,,,0.988640316,0.995857934,,0.983955902,
0.99245525,0.870026151,0.97109585,,,0.913727382,0.997727864,,0.983955902,
0.99245525,0.999557744,0.76579003,,,0.988640316,0.949601452,,0.986291015,
0.99245525,0.998364859,0.99943117,,,0.880839069,0.922029739,,0.983955902,
0.99245525,0.925812771,0.974163728,,,1,0.99048561,,0.999824935,
0.99245525,0.996429561,0.984143153,,,0.988640316,0.922029739,,0.986981373,
0.99245525,0.9664888,0.984143153,,,1,0.975242797,,0.879821404,
0.99245525,0.673953256,0.984143153,,,1,0.942319759,,0.983955902,
0.99245525,0.99928059,0.969715303,,,0.988640316,0.996739016,,0.409188762,
0.99245525,0.997091804,0.984143153,,,1,0.986821338,,0.994679271,
0.99245525,0.557265125,0.984143153,,,0.988640316,0.982510838,,0.983955902,
0.99245525,0.99949783,0.984143153,,,1,0.997736823,,0.96751335,
0.99245525,0.993754755,0.984143153,,,0.988640316,0.997736823,,0.737268589,
0.99245525,0.458987353,0.984143153,,,0.988640316,0.993996971,,0.983955902,
0.99245525,0.973901695,0.984143153,,,0.931253135,0.996928797,,0.983955902,
0.99245525,0.615804972,0.964955726,,,0.653210167,0.99743659,,0.983955902,
0.99245525,0.854645354,0.984143153,,,0.978393548,0.908640728,,0.983955902,
0.99245525,0.857273892,0.984143153,,,0.995236701,0.994591606,,0.752235362,
0.99245525,0.810030751,0.984143153,,,0.98475393,0.983139377,,0.94646407,
0.99245525,0.974151393,0.984143153,,,0.997874711,0.990786872,,0.999504397,
0.99245525,0.99262385,0.984143153,,,0.996545579,0.885819229,,0.986291015,
0.99245525,0.987856819,0.984143153,,,0.999322769,0.980415346,,0.983955902,
0.99245525,0.915829831,0.984143153,,,0.653210167,0.993521264,,0.996594017,
0.99245525,0.978859552,0.306186245,,,0.910406628,0.722817373,,0.983955902,
0.99245525,0.992011962,0.999360625,,,0.989850204,0.957156378,,0.99786374,
0.99245525,0.99262385,0.653210167,,,0.999442171,0.998848917,,0.999942148,
0.99245525,0.220863739,0.991698888,,,0.999442171,0.885727156,,0.983955902,
0.99245525,0.975558795,0.984143153,,,0.938557365,0.988832862,,0.890265898,
0.99245525,0.936900249,0.984143153,,,0.884384306,0.308427752,,0.983955902,
0.99245525,0.794054414,0.984143153,,,0.742602629,0.560021669,,0.983955902,
0.846952982,0.995263222,0.984143153,,,0.532894917,0.988332247,,0.985341097,
0.99245525,0.840043262,0.65113001,,,0.998628106,0.998635266,,0.842226697,
0.99245525,0.926455817,0.984143153,,,0.78327592,0.963458471,,0.986291015,
0.999016019,0.998196642,0.984143153,,,0.99844212,0.898828941,,0.790663589,
0.99245525,0.87142417,0.966592934,,,0.997390594,0.400757464,,0.985009136,
0.99245525,0.989356865,0.878756828,,,0.951962789,0.881463222,,0.998018425,
0.99245525,0.999734046,0.984143153,,,0.992098972,0.998704264,,0.750496117,
0.99245525,0.996735732,0.702257264,,,0.649752165,0.986821338,,0.98481656,
0.99245525,0.454312793,0.878756828,,,0.900265674,0.989970854,,0.94646407,
0.99245525,0.893731834,0.984143153,,,0.999897162,0.961247997,,0.98481656,
0.99245525,0.990662913,0.984143153,,,0.945202261,0.999897297,,0.934652768,
0.99245525,0.999479016,0.96008808,,,0.72678864,0.775877175,,0.858883803,
0.99245525,0.972722589,0.988096172,,,0.773771314,0.998431554,,0.998777031,
0.99245525,0.930037791,0.848815384,,,0.969366245,0.999627049,,0.996334725,
0.965630443,0.764526805,0.984143153,,,0.99941135,0.996591742,,0.764534006,
0.906647409,0.999935825,0.884352606,,,0.998171702,0.999961804,,0.672888819,
0.999976579,0.728095239,0.984143153,,,0.997788257,0.988762303,,0.775201753,
0.988997834,0.56708554,0.984143153,,,0.878756828,0.998803407,,0.999645192,
0.78327592,0.991753535,0.984143153,,,0.865885643,0.928975007,,0.998140321,
0.998446407,0.861268991,0.984143153,,,0.997825219,0.943266822,,0.804602119,
0.974099975,0.999886675,0.984143153,,,0.209379448,0.992230734,,0.875003265,
0.934824794,0.998099773,0.984143153,,,0.865885643,0.939084053,,0.824083151,
0.999477697,0.991027163,0.984143153,,,0.992835097,0.999140303,,0.998543338,
0.964511395,0.951055713,0.984143153,,,0.893827721,0.999815305,,0.998722753,
0.996136651,0.998511743,0.885169294,,,0.981788989,0.886105153,,0.950182607,
0.996838273,0.978781396,0.800635344,,,0.996041998,0.919301934,,0.766964551,
0.805820809,0.932006014,0.828489546,,,0.209379448,0.997796341,,0.98481656,
0.981284126,0.988728251,0.999993602,,,0.715738441,0.090313753,,0.689034635,
0.998127675,0.998543702,0.86084787,,,0.989151278,0.976103346,,0.913104176,
0.740361826,0.992106102,0.993090057,,,0.996594526,0.987971203,,0.98481656,
0.740361826,0.28379384,0.984143153,,,0.831279138,0.886027419,,0.999816701,
0.740361826,0.956318653,0.925545149,,,0.966222851,0.996925182,,0.984070268,
0.944356055,0.759335525,0.984143153,,,0.973396274,1,,0.999906506,
0.740361826,0.877908327,0.671809371,,,0.973396274,0.40541559,,0.951696401,
0.991916548,0.987127551,0.976236869,,,0.988815955,0.944797898,,0.999722951,
0.984707317,0.922095135,0.984143153,,,0.979853451,0.787879391,,0.88486197,
0.773622488,0.702840302,0.848815384,,,0.939250879,0.715243782,,0.944029888,
0.979959971,0.775786738,0.998672302,,,0.773622488,0.999917943,,0.98481656,
0.98970583,0.861268991,0.889862758,,,0.388547939,0.978441483,,0.991176028,
0.922040522,0.657366424,0.984143153,,,0.936235474,0.998635266,,0.98481656,
0.978634484,0.774910598,0.984143153,,,0.932080753,0.590958699,,0.994795689,
0.999477697,0.413850519,0.995879944,,,0.991744124,0.675279091,,0.803489776,
0.997638538,0.99873465,0.984143153,,,0.99908853,0.726558242,,0.765129356,
0.997638538,0.680825922,0.988096172,,,0.924993366,0.998799996,,0.98481656,
0.997638538,0.999642022,0.966392149,,,0.928118467,0.975158152,,0.994075577,
0.997792798,0.999090349,0.973756681,,,0.963603946,0.832513962,,0.989006862,
0.992921433,0.81331564,0.970248134,,,0.9930801,0.999415056,,0.999485479,
,0.995282183,0.728095239,,,0.999800863,0.998030394,,0.990989202,
,0.712420708,0.984143153,,,0.981460715,0.98995038,,0.96444596,
,0.989575012,0.984143153,,,0.738475508,0.998236571,,0.964990878,
,0.712420708,0.994416776,,,0.764534006,0.994682287,,0.953231148,
,0.84906289,0.766341993,,,0.764534006,0.997453714,,0.883968528,
,0.999560099,0.984143153,,,0.764534006,0.999852454,,0.653210167,
,0.972842792,0.985685721,,,0.535721538,0.992176585,,0.990263024,
,0.881925312,0.897256852,,,0.764534006,0.975691491,,0.935998059,
,0.952106632,0.911633089,,,0.764534006,0.975931536,,0.733033848,
,0.961968612,0.998514727,,,0.984838525,0.855644997,,0.988382188,
,0.999291308,0.984067289,,,0.958622893,0.986821338,,0.975978939,
,0.961810983,0.98064975,,,0.734672518,0.99316201,,0.764534006,
,0.535403156,0.984143153,,,0.858599951,0.975324515,,0.993107534,
,0.959842886,0.937904232,,,0.984838525,0.838017408,,0.76788018,
,0.995037002,0.984143153,,,0.964298907,0.986821338,,0.999540026,
,0.937544505,0.827242642,,,0.997603006,0.986821338,,0.9999802,
,0.999415909,0.99715947,,,0.881642819,0.996103917,,0.878763221,
,0.996003214,0.782786628,,,0.995342555,0.948308671,,0.993107534,
,0.966103853,0.599585903,,,0.981460715,0.993282706,,0.76788018,
,0.986769739,0.599585903,,,0.996712385,0.984814915,,0.703952298,
,0.998918798,0.999149708,,,0.942425114,0.99901712,,0.997445854,
,0.998933781,0.991698888,,,0.992649213,0.93186837,,0.98481656,
,0.973214922,0.991698888,,,0.961865674,0.924661052,,0.972234695,
,0.624077135,0.985520271,,,0.81462695,0.714126355,,0.998803001,
,0.98139528,0.803816411,,,0.984838525,0.978766022,,0.997723575,
,0.937544505,0.91555268,,,0.998364288,0.984718758,,0.993507797,
,0.979635552,0.994281535,,,0.958622893,0.998401995,,0.974869711,
,0.962244594,0.984143153,,,0.958622893,0.961712055,,0.975978939,
,0.999516188,0.996198838,,,0.998364288,0.993282706,,0.993493915,
,0.998805807,0.772740368,,,0.984838525,0.997285529,,0.966621983,
,0.822563079,0.995366461,,,0.958622893,0.96343241,,0.994790353,
,0.973504048,0.842611669,,,0.998364288,0.97011506,,0.997757614,
,0.998455393,0.827396933,,,0.984838525,0.998487292,,0.966621983,
,0.823530132,0.984143153,,,0.958622893,0.816680886,,0.99786374,
,0.995206455,0.837635604,,,0.998364288,0.967268557,,0.918179869,
,0.999890503,0.984143153,,,0.984838525,0.910510978,,0.98481656,
,0.999955648,0.851450104,,,0.958622893,0.999577408,,0.722817373,
,0.791968153,0.573589136,,,0.998364288,0.894963968,,0.750496117,
,0.950767707,0.91555268,,,0.984838525,0.980354771,,0.999662366,
,0.741525019,0.984143153,,,0.958622893,0.955378424,,0.98481656,
,0.974688029,0.984143153,,,0.998364288,0.97804756,,0.702257264,
,0.812992019,0.824994599,,,0.984838525,0.955378424,,0.993728696,
,0.969733799,0.984143153,,,0.958622893,0.955378424,,0.932038959,
,0.99400371,0.984067289,,,0.998364288,0.934088607,,0.98481656,
,0.712963328,0.960743484,,,0.984838525,0.882588064,,0.999173092,
,0.345719139,0.984143153,,,0.958622893,0.994503871,,0.99962038,
,0.891233202,0.99979587,,,0.958622893,0.99941957,,0.99962038,
,0.535403156,0.984143153,,,0.998364288,0.952518076,,0.99962038,
,0.997139345,0.99979587,,,0.984838525,0.962850219,,0.994790353,
,0.884513077,0.984143153,,,0.981460715,0.957115351,,0.733033848,
,0.745609212,0.772740368,,,0.760903626,0.970385807,,0.960089613,
,0.996332314,0.653210167,,,0.958622893,0.999625626,,0.954310475,
,0.895006262,0.910538678,,,0.998364288,0.997959158,,0.98481656,
,0.988481324,0.653210167,,,0.984838525,0.963475015,,0.951696401,
,0.99342726,0.999116451,,,0.95428038,0.998101858,,0.805864618,
,0.629004855,0.702524833,,,0.958622893,0.997652795,,0.280105168,
,0.993096093,0.949344792,,,0.998364288,0.766049996,,0.859359457,
,0.964079306,0.94794867,,,0.803338154,0.948702829,,0.91498967,
,0.719065317,0.984143153,,,0.955168639,0.949359217,,0.881679337,
,0.809167521,0.969656807,,,0.999223937,0.981049452,,0.91498967,
,0.948076809,0.837460085,,,0.93476384,0.981714641,,0.997914315,
,0.974688029,0.928339645,,,0.984838525,0.967933143,,0.99962038,
,0.989053623,0.976361358,,,0.998679245,0.879092039,,0.975526824,
,0.949870214,0.998213716,,,0.958622893,0.997210529,,0.975526824,
,0.937544505,0.867676584,,,0.998364288,0.98829737,,0.979486595,
,0.859862692,0.993488936,,,0.984838525,0.998454082,,0.806659693,
,0.956369588,0.975683189,,,0.842100419,0.991790257,,0.847411286,
,0.849290865,0.803816411,,,0.836035344,0.920012729,,0.99835183,
,0.974925264,0.957072644,,,0.999444985,0.952398987,,0.989006862,
,0.58773989,0.851451369,,,0.982249645,0.624074789,,0.337574919,
,0.419669566,0.837460085,,,0.99995812,0.969099652,,0.999918473,
,0.697522948,0.98746814,,,0.874393885,0.955957147,,0.99962038,
,0.952451095,0.995933549,,,0.999979816,0.997483609,,0.99962038,
,0.347335963,0.851451369,,,0.996357116,0.996841989,,0.99962038,
,0.991123308,0.865885643,,,0.845112407,0.993060694,,0.951696401,
,0.9941646,0.984143153,,,0.930892465,0.570181082,,0.99962038,
,0.963041114,0.988096172,,,0.919131885,0.996909293,,0.394226628,
,0.999194837,0.762379572,,,0.919131885,0.906585605,,0.99962038,
,0.947197046,0.969770759,,,0.993955838,0.727427559,,0.999365273,
,0.996032999,0.60622941,,,1,0.570181082,,0.98481656,
,0.97853704,0.984143153,,,0.848584249,0.993077419,,0.999398775,
,0.902965696,0.81001844,,,0.763025697,0.822913095,,0.98481656,
,0.948573223,0.837460085,,,0.715243782,0.994686675,,0.98481656,
,0.94034843,0.99964049,,,0.99937344,0.842380777,,0.971876959,
,0.964079306,0.997732325,,,0.978428823,0.742267985,,0.999398775,
,0.608804556,0.98636962,,,0.873181887,0.997114824,,0.987929537,
,0.972196607,0.95590491,,,0.988107928,0.99628809,,0.98481656,
,0.989053623,0.999710391,,,0.988107928,0.932004746,,0.98481656,
,0.347335963,0.994694439,,,0.997587942,0.849290865,,0.98481656,
,0.995498352,0.851474134,,,0.92365175,0.994175612,,0.998530306,
,0.990176444,0.984143153,,,0.940860176,0.993360784,,0.961580384,
,0.945381712,0.984143153,,,0.988107928,0.738936825,,0.98481656,
,0.466676969,0.991338516,,,0.997563565,0.795491399,,0.98481656,
,0.636239643,0.984143153,,,0.92365175,0.900181242,,0.986998323,
,0.957990819,0.79882392,,,0.998063336,0.996009022,,0.98481656,
,0.997768528,0.81001844,,,0.653210167,1,,0.98481656,
,0.995565959,0.774540603,,,0.942993818,0.993360784,,0.917663027,
